Date : 2024-04-07 21:33:58
Directory : /Users/xuanpeichen/Desktop/code/python/openai
Total : 426 files,  14938 codes, 654 comments, 5234 blanks, all 20826 lines

Languages
+------------+------------+------------+------------+------------+------------+
| language   | files      | code       | comment    | blank      | total      |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Mindful Manipulation/data.json             | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Mindful Reflection/data.json               | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Mystic Insight/data.json                   | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Mystic Reversal/data.json                  | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Natural Growth/data.json                   | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Natural Harmony/data.json                  | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Naturalize/data.json                       | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Nature's Embrace/data.json                 | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Overgrowth/data.json                       | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Rift in Reality/data.json                  | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Righteous Conviction/data.json             | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Soul Siphon/data.json                      | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Spectral Embrace/data.json                 | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Temporal Distortion/data.json              | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Temporal Flux/data.json                    | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Time Rift Convergence/data.json            | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Torrential Manipulation/data.json          | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Treasure Hunt/data.json                    | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Unleash the Elements/data.json             | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Unyielding Resolve/data.json               | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Vampiric Revelry/data.json                 | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Verdant Genesis/data.json                  | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/cards/sorcery/Wild Growth/data.json                      | JSON       |          8 |          0 |          0 |          8 |
| /Users/xuanpeichen/Desktop/code/python/openai/database.py                                              | Python     |        343 |         25 |         94 |        462 |
| /Users/xuanpeichen/Desktop/code/python/openai/game/action.py                                           | Python     |         11 |          0 |          5 |         16 |
| /Users/xuanpeichen/Desktop/code/python/openai/game/buffs.py                                            | Python     |         28 |          1 |         10 |         39 |
| /Users/xuanpeichen/Desktop/code/python/openai/game/card.py                                             | Python     |         84 |          7 |         39 |        130 |
| /Users/xuanpeichen/Desktop/code/python/openai/game/game_function_tool.py                               | Python     |         77 |          1 |         34 |        112 |
| /Users/xuanpeichen/Desktop/code/python/openai/game/player.py                                           | Python     |        182 |         23 |         85 |        290 |
| /Users/xuanpeichen/Desktop/code/python/openai/game/pydantic_model.py                                   | Python     |         15 |          0 |         10 |         25 |
| /Users/xuanpeichen/Desktop/code/python/openai/game/room.py                                             | Python     |        326 |         25 |        132 |        483 |
| /Users/xuanpeichen/Desktop/code/python/openai/game/room_server.py                                      | Python     |         52 |          0 |         40 |         92 |
| /Users/xuanpeichen/Desktop/code/python/openai/game/type_action/actions.py                              | Python     |         37 |          0 |         23 |         60 |
| /Users/xuanpeichen/Desktop/code/python/openai/game/type_cards/creature.py                              | Python     |        117 |         16 |         68 |        201 |
| /Users/xuanpeichen/Desktop/code/python/openai/game/type_cards/instant.py                               | Python     |         24 |          0 |         16 |         40 |
| /Users/xuanpeichen/Desktop/code/python/openai/game/type_cards/land.py                                  | Python     |         51 |          0 |         29 |         80 |
| /Users/xuanpeichen/Desktop/code/python/openai/game/type_cards/sorcery.py                               | Python     |         27 |          0 |         14 |         41 |
| /Users/xuanpeichen/Desktop/code/python/openai/image.py                                                 | Python     |         66 |          8 |         32 |        106 |
| /Users/xuanpeichen/Desktop/code/python/openai/initinal_file.py                                         | Python     |          5 |          0 |          4 |          9 |
| /Users/xuanpeichen/Desktop/code/python/openai/main.py                                                  | Python     |         12 |          0 |          2 |         14 |
| /Users/xuanpeichen/Desktop/code/python/openai/packet/math.min.js                                       | JavaScript |          1 |          0 |          0 |          1 |
| /Users/xuanpeichen/Desktop/code/python/openai/packs.py                                                 | Python     |        124 |          5 |         33 |        162 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Aquatic_Evasion/model.py                 | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Arcane_Inferno/model.py                  | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Arcane_Insight/model.py                  | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Arcane_Intervention/model.py             | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Arcane_Reflection/model.py               | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Astral_Resurgence/model.py               | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Avenging_Light/model.py                  | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Blazing_Reversal/model.py                | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Celestial_Convergence/model.py           | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Celestial_Intervention/model.py          | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Celestial_Rebirth/model.py               | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Divine_Intervention/model.py             | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Divine_Reprisal/model.py                 | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Ephemeral_Bolt/model.py                  | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Ephemeral_Insight/model.py               | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Ephemeral_Response/model.py              | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Ephemeral_Vision/model.py                | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Ethereal_Convergence/model.py            | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Ethereal_Reversal/model.py               | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Ethereal_Surge/model.py                  | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Fiery_Blast/model.py                     | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Flames_of_Fury/model.py                  | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Honorable_Protection/model.py            | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Mindweave/model.py                       | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Mystic_Confluence/model.py               | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Mystic_Convergence/model.py              | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Mystic_Evasion/model.py                  | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Mystic_Evocation/model.py                | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Mystic_Insight/model.py                  | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Mystic_Reflection/model.py               | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Mystic_Reversal/model.py                 | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Mystic_Rupture/model.py                  | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Mystic_Tide/model.py                     | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Mystic_Tides/model.py                    | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Mystical_Barrier/model.py                | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Mystical_Shift/model.py                  | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Naturalize/model.py                      | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Nature_s_Reprisal/model.py               | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Overgrowth_Surge/model.py                | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Phantasmal_Distortion/model.py           | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Primal_Surge/model.py                    | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Pyroblast_Surge/model.py                 | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Resurgence/model.py                      | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Sacred_Reinforcement/model.py            | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Shadow_Snare/model.py                    | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Shadowform_Surge/model.py                | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Shadowstrike/model.py                    | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Summoner_s_Respite/model.py              | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Swift_Ward/model.py                      | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Temporal_Manipulation/model.py           | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Temporal_Reversal/model.py               | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Temporal_Shift/model.py                  | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Timeless_Intervention/model.py           | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Veil_of_Serenity/model.py                | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Veiled_Concealment/model.py              | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Vengeful_Retribution/model.py            | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Verdant_Growth/model.py                  | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Wild_Growth/model.py                     | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/Instant/Wild_Growth_Rush/model.py                | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/__init__.py                                      | Python     |        175 |          0 |          1 |        176 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Aetherweaver/model.py                   | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Angelic_Protector/model.py              | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Avacyn__Guardian_of_Hope/model.py       | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Blightsteel_Colossus/model.py           | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Celestial_Guardian/model.py             | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Celestial_Herald/model.py               | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Celestial_Sentinel/model.py             | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Celestial_Seraph/model.py               | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Celestial_Skyweaver/model.py            | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Chronostrider/model.py                  | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Dreamweaver_Archivist/model.py          | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Elite_Squire/model.py                   | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Elvish_Trailblazer/model.py             | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Emberheart_Salamander/model.py          | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Essence_Channeler/model.py              | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Eternal_Phoenix/model.py                | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Flame_Tinkerer/model.py                 | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Flameblade_Pyromancer/model.py          | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Harbinger_of_the_Eternal_Tides/model.py | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Igni_the_Pyromancer/model.py            | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Inferno_Titan/model.py                  | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Kothar_the_Soul_Reaper/model.py         | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Luminous_Guardian/model.py              | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Merfolk_Wayfinder/model.py              | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Mindshaper_Sphinx/model.py              | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Mistweaver_Adept/model.py               | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Mistweaver_Drake/model.py               | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Mystic_Tidecaller/model.py              | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Night_Stalker__/model.py                | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Nighthaunt_Assassin/model.py            | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Nyxborn_Serpent/model.py                | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Oblivion_Devourer/model.py              | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Pious_Courser/model.py                  | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Raging_Firekin/model.py                 | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Ravaging_Ghoul/model.py                 | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Sage_of_the_Ancient_Grove/model.py      | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Shadowtide_Leviathan/model.py           | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Spectral_Harbinger/model.py             | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Sunlit_Priestess/model.py               | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Sylvan_Warden/model.py                  | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Thalassian_Tidecaller/model.py          | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Thornroot_Druid/model.py                | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Thornwood_Guardian/model.py             | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Thornwood_Ranger/model.py               | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Thornwood_Sentinel/model.py             | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Thunderclap_Behemoth/model.py           | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Tidal_Sprite/model.py                   | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Torrent_Elemental/model.py              | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Verdant_Wyrm/model.py                   | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Voidwisp_Harbinger/model.py             | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/creature/Vorinclex__Apex_of_Mutation/model.py    | Python     |         23 |          0 |         13 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/land/Aetheric_Nexus/model.py                     | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/land/Arcane_Haven/model.py                       | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/land/Arcane_Sanctuary/model.py                   | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/land/Celestial_Haven/model.py                    | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/land/Elysian_Grove/model.py                      | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/land/Forest/model.py                             | Python     |         20 |          0 |         16 |         36 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/land/Island/model.py                             | Python     |         20 |          0 |         12 |         32 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/land/Luminous_Glade/model.py                     | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/land/Mountain/model.py                           | Python     |         20 |          0 |         12 |         32 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/land/Mystic_Reflection_Pool/model.py             | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/land/Nexus_of_the_Eternal_Seas/model.py          | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/land/Plains/model.py                             | Python     |         20 |          0 |         12 |         32 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/land/Sanctum_of_Eternal_Flames/model.py          | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/land/Sanctum_of_Verdant_Growth/model.py          | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/land/Swamp/model.py                              | Python     |         20 |          0 |         12 |         32 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/land/Verdant_Sanctuary/model.py                  | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/land/Volcanic_Fumaroles/model.py                 | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/sorcery/Angelic_Blessing/model.py                | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/sorcery/Arcane_Convergence/model.py              | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/sorcery/Arcane_Torrent/model.py                  | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/sorcery/Call_of_the_Ancient_Ones/model.py        | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/sorcery/Call_of_the_Tides/model.py               | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/sorcery/Call_to_Unity/model.py                   | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/sorcery/Cataclysmic_Inferno/model.py             | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/sorcery/Cataclysmic_Surge/model.py               | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/sorcery/Celestial_Purge/model.py                 | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/sorcery/Celestial_Renewal/model.py               | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/sorcery/Chaos_Unleashed/model.py                 | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/sorcery/Chaotic_Eruption/model.py                | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/sorcery/Dark_Offering/model.py                   | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/sorcery/Demonic_Ascendance/model.py              | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/sorcery/Divine_Intervention/model.py             | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/sorcery/Divine_Offering/model.py                 | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/sorcery/Divine_Rebirth/model.py                  | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/sorcery/Divine_Reckoning/model.py                | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/sorcery/Eldritch_Rebirth/model.py                | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/sorcery/Ephemeral_Eruption/model.py              | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/sorcery/Fiery_Burst/model.py                     | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/sorcery/Flames_of_Fury/model.py                  | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/sorcery/Fleeting_Insight/model.py                | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/sorcery/Harvest_Blessing/model.py                | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/sorcery/Mind_s_Insight/model.py                  | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/sorcery/Mindful_Manipulation/model.py            | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/sorcery/Mindful_Reflection/model.py              | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/sorcery/Mystic_Insight/model.py                  | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/sorcery/Mystic_Reversal/model.py                 | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/sorcery/Natural_Growth/model.py                  | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/sorcery/Natural_Harmony/model.py                 | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/sorcery/Naturalize/model.py                      | Python     |         18 |          0 |         13 |         31 |
| /Users/xuanpeichen/Desktop/code/python/openai/pycards/sorcery/Nature_s_Embrace/model.py                | Python     |         18 |          0 |         13 |         31 |
